node_id,round,time_s,acc
0,1,13.986937523,79.150000000
0,2,27.525021076,80.240000000
0,3,42.426051140,77.410000000
0,4,57.108179092,71.440000000
0,5,70.779888630,73.650000000
0,6,84.659074545,74.360000000
0,7,98.756905794,72.340000000
0,8,113.469876528,76.490000000
0,9,127.259073973,76.470000000
0,10,142.167869806,78.210000000
0,11,156.235259533,79.630000000
0,12,171.204548836,77.760000000
0,13,186.316426992,80.850000000
0,14,199.834026337,81.760000000
0,15,214.354794025,79.940000000
0,16,228.361715078,80.320000000
0,17,242.119507313,80.050000000
0,18,255.967271090,81.880000000
0,19,269.676453829,80.810000000
0,20,283.359573126,79.420000000
0,21,297.069886208,81.160000000
0,22,311.459844828,82.910000000
0,23,324.784043074,82.480000000
0,24,338.893694162,82.060000000
0,25,352.637191534,82.270000000
0,26,365.833961010,80.010000000
0,27,379.426419258,81.090000000
0,28,393.172829866,80.660000000
0,29,407.238051176,80.420000000
0,30,421.014933348,82.290000000
0,31,434.434110880,82.540000000
0,32,448.743913889,82.680000000
0,33,462.599235296,78.650000000
0,34,476.240723133,84.120000000
0,35,490.071722269,84.340000000
0,36,503.577134371,84.200000000
0,37,517.108556032,83.820000000
0,38,531.131510019,80.470000000
0,39,544.547045231,81.360000000
0,40,558.133483648,84.030000000
0,41,572.183012009,83.580000000
0,42,585.763227701,85.050000000
0,43,600.568172693,84.470000000
0,44,613.867794991,83.420000000
0,45,627.537660360,82.660000000
0,46,641.146608353,84.370000000
0,47,654.900258064,84.240000000
0,48,668.974630356,83.470000000
0,49,682.916581154,85.000000000
0,50,696.318525553,84.770000000
0,51,710.040196419,85.420000000
0,52,724.512812853,84.950000000
0,53,738.071060896,86.030000000
0,54,751.770744801,85.800000000
0,55,765.214501381,84.450000000
0,56,778.467280149,84.010000000
0,57,792.162452698,85.880000000
0,58,806.183339119,85.950000000
0,59,819.631525040,85.440000000
0,60,834.263929367,86.400000000
0,61,847.327585459,84.850000000
0,62,860.813122034,84.640000000
0,63,874.584029675,81.820000000
0,64,888.477592230,86.360000000
0,65,901.900631189,85.160000000
0,66,915.156625271,86.220000000
0,67,928.582345486,85.090000000
0,68,941.572374344,87.090000000
0,69,954.532748938,86.590000000
0,70,967.650852919,85.910000000
0,71,981.313847542,86.550000000
0,72,995.320560694,85.980000000
0,73,1008.737142324,85.540000000
0,74,1022.482899666,85.560000000
0,75,1036.495505095,84.990000000
0,76,1050.378206491,86.160000000
0,77,1063.885411263,86.530000000
0,78,1077.513164043,86.590000000
0,79,1090.753915548,85.480000000
0,80,1104.537806034,85.300000000
0,81,1117.642686367,85.870000000
0,82,1130.452161551,86.280000000
0,83,1143.906687021,86.510000000
0,84,1157.603252888,84.970000000
0,85,1170.998732567,85.920000000
0,86,1184.579132795,85.580000000
0,87,1198.219291925,85.790000000
0,88,1211.640646458,86.590000000
0,89,1224.862343073,86.470000000
0,90,1238.459814310,84.740000000
0,91,1251.646301746,85.820000000
0,92,1265.280358553,86.440000000
0,93,1278.521772385,87.300000000
0,94,1291.832482100,86.860000000
0,95,1304.866657734,85.610000000
0,96,1318.965702534,87.370000000
0,97,1333.386857986,85.370000000
0,98,1347.282573938,85.070000000
0,99,1360.571733713,87.100000000
0,100,1373.843575239,86.770000000
0,101,1386.885226488,84.540000000
0,102,1400.191133976,85.310000000
0,103,1413.825932026,85.700000000
0,104,1426.955575466,85.200000000
0,105,1440.104273081,86.860000000
0,106,1453.295176268,86.620000000
0,107,1466.490355015,86.930000000
0,108,1479.852427721,87.010000000
0,109,1492.865466595,84.840000000
0,110,1506.378581762,87.320000000
0,111,1519.980454206,86.090000000
0,112,1533.231370687,86.530000000
0,113,1546.509537220,85.830000000
0,114,1559.910221338,85.780000000
0,115,1573.629362345,87.350000000
0,116,1587.302176237,86.010000000
0,117,1600.705135822,86.950000000
0,118,1614.542028427,86.750000000
0,119,1628.205099106,87.440000000
0,120,1641.736997604,86.290000000
0,121,1655.804986238,86.890000000
0,122,1669.053021669,84.860000000
0,123,1682.513628006,86.910000000
0,124,1695.811462402,87.150000000
0,125,1709.484891176,84.680000000
0,126,1722.888273954,86.610000000
0,127,1737.087313652,86.390000000
0,128,1750.365933418,85.780000000
0,129,1763.655234098,86.220000000
0,130,1776.900967598,85.160000000
0,131,1790.285701275,86.300000000
0,132,1803.741126060,86.940000000
0,133,1817.635971546,86.930000000
0,134,1830.882717371,87.590000000
0,135,1844.519750834,87.240000000
0,136,1857.282336235,86.530000000
0,137,1870.574537516,85.960000000
0,138,1884.160147905,86.040000000
0,139,1897.065070629,86.900000000
0,140,1910.431083918,86.960000000
0,141,1923.743247271,86.610000000
0,142,1937.548592091,86.940000000
0,143,1950.473312378,86.930000000
0,144,1963.888653278,87.380000000
0,145,1977.393710375,87.590000000
0,146,1990.224398136,86.540000000
0,147,2003.039120913,87.360000000
0,148,2016.005809307,86.900000000
0,149,2028.981657505,86.390000000
0,150,2041.884912968,86.430000000
0,151,2055.280936956,87.620000000
0,152,2068.662195921,85.820000000
0,153,2082.231713057,86.870000000
0,154,2094.888764858,87.230000000
0,155,2107.795005083,87.520000000
0,156,2121.310915709,87.090000000
0,157,2134.612034321,87.390000000
0,158,2148.097851515,88.220000000
0,159,2161.093501091,86.910000000
0,160,2175.009777546,85.680000000
0,161,2188.781688452,88.120000000
0,162,2201.767522812,86.830000000
0,163,2214.866209030,87.910000000
0,164,2227.959613800,86.410000000
0,165,2240.938436508,86.620000000
0,166,2254.170344353,86.690000000
0,167,2267.181539536,86.880000000
0,168,2280.026837826,86.270000000
0,169,2293.179457426,86.230000000
0,170,2306.334165573,87.720000000
0,171,2319.222584248,87.170000000
0,172,2332.079024315,86.600000000
0,173,2345.187795401,87.260000000
0,174,2357.956862450,86.660000000
0,175,2371.015583515,87.430000000
0,176,2383.726363659,87.000000000
0,177,2396.539907455,85.900000000
0,178,2409.633947611,87.710000000
0,179,2422.502684355,86.310000000
0,180,2435.245922089,86.880000000
0,181,2448.519233227,88.430000000
0,182,2461.887731075,87.310000000
0,183,2475.191350460,85.840000000
0,184,2488.007329464,87.320000000
0,185,2501.035335302,86.950000000
0,186,2514.092471600,87.870000000
0,187,2526.773504019,86.770000000
0,188,2539.455347300,86.620000000
0,189,2552.776873112,87.300000000
0,190,2566.176021576,86.270000000
0,191,2579.021587849,86.090000000
0,192,2592.015865326,86.970000000
0,193,2604.906117916,87.540000000
0,194,2617.764572620,87.330000000
0,195,2631.473851681,87.280000000
0,196,2644.795911074,87.850000000
0,197,2657.863383055,87.440000000
0,198,2670.800607443,86.400000000
0,199,2683.318244219,88.100000000
0,200,2695.810334206,87.890000000
0,201,2708.944621325,87.380000000
0,202,2722.040455580,84.320000000
0,203,2735.092036963,86.860000000
0,204,2747.914419889,87.150000000
0,205,2760.853631258,85.560000000
0,206,2773.370049238,87.630000000
0,207,2786.338711739,86.800000000
0,208,2800.884097815,86.630000000
0,209,2813.650885344,87.720000000
0,210,2825.656918287,88.120000000
0,211,2837.843625546,86.170000000
0,212,2850.026186228,88.210000000
0,213,2861.963400364,85.950000000
0,214,2874.432319403,86.520000000
0,215,2887.095424414,87.840000000
0,216,2900.408976316,86.510000000
0,217,2914.715766191,87.490000000
0,218,2928.406204462,88.080000000
0,219,2942.080594063,87.780000000
0,220,2955.679062128,87.250000000
0,221,2969.905623674,87.170000000
0,222,2983.954735994,86.510000000
0,223,2997.881522179,87.770000000
0,224,3012.193380356,86.900000000
0,225,3025.727770090,87.190000000
0,226,3040.096317291,88.090000000
0,227,3054.099852085,85.930000000
0,228,3067.658140421,86.630000000
0,229,3081.021243572,86.020000000
0,230,3094.306544542,87.820000000
0,231,3108.113977909,86.540000000
0,232,3121.962127924,87.680000000
0,233,3136.423497438,87.390000000
0,234,3149.931518793,86.660000000
0,235,3163.479027271,85.250000000
0,236,3177.485044718,87.420000000
0,237,3191.135851622,86.430000000
0,238,3204.381802559,87.260000000
0,239,3218.461552382,87.970000000
0,240,3232.270181894,86.390000000
0,241,3245.349262953,87.280000000
0,242,3259.680602789,87.750000000
0,243,3273.583305359,87.770000000
0,244,3287.694197416,86.180000000
0,245,3300.879728079,88.500000000
0,246,3314.328697443,87.030000000
0,247,3327.928540468,86.860000000
0,248,3341.951571941,86.660000000
0,249,3356.261936188,86.760000000
0,250,3369.696624041,86.610000000
0,251,3383.186427832,87.120000000
0,252,3396.898444176,85.650000000
0,253,3412.382022858,88.010000000
0,254,3425.983605862,86.470000000
0,255,3439.495935678,87.930000000
0,256,3453.713024378,88.010000000
0,257,3468.922521114,86.740000000
0,258,3483.634276867,86.560000000
0,259,3497.864390850,86.610000000
0,260,3511.863339424,86.540000000
