node_id,round,time_s,acc
0,1,5.102978230,72.170000000
0,2,5.463520765,76.510000000
0,3,5.881617069,77.740000000
0,4,6.339071274,74.860000000
0,5,6.724355459,72.720000000
0,6,7.123719215,73.520000000
0,7,7.545975447,74.330000000
0,8,7.946273088,78.420000000
0,9,8.311167955,79.650000000
0,10,8.711279869,83.980000000
0,11,9.157298326,82.360000000
0,12,9.534639597,82.780000000
0,13,9.948641539,85.040000000
0,14,10.327965260,87.010000000
0,15,10.786786556,86.790000000
0,16,11.157905340,89.480000000
0,17,11.529306889,88.990000000
0,18,11.944848061,89.960000000
0,19,12.305985451,90.180000000
0,20,12.714907646,90.440000000
0,21,13.101567507,90.060000000
0,22,13.495930195,90.330000000
0,23,13.874143362,90.360000000
0,24,14.257736444,90.720000000
0,25,14.626183510,91.370000000
0,26,15.001914263,91.010000000
0,27,15.378683567,92.780000000
0,28,15.785841227,92.390000000
0,29,16.179049015,93.240000000
0,30,16.618782520,93.730000000
0,31,17.032424212,92.230000000
0,32,17.430782795,92.750000000
0,33,17.877700090,92.370000000
0,34,18.253846169,93.550000000
0,35,18.670235157,94.070000000
0,36,19.042072296,93.580000000
0,37,19.430770159,93.260000000
0,38,19.801222563,93.900000000
0,39,20.176755428,95.280000000
0,40,20.612547159,91.690000000
0,41,20.992078543,94.690000000
0,42,21.411208630,94.190000000
0,43,21.802056789,94.240000000
0,44,22.191283941,93.400000000
0,45,22.550906658,93.690000000
0,46,22.952723265,94.000000000
0,47,23.337006569,93.640000000
0,48,23.704724550,95.080000000
0,49,24.099523067,94.910000000
0,50,24.477925062,94.210000000
0,51,24.895597219,94.190000000
0,52,25.291664124,94.840000000
0,53,25.730569363,92.370000000
0,54,26.099882364,95.190000000
0,55,26.521799088,93.850000000
0,56,26.990288734,95.470000000
0,57,27.392786980,94.970000000
0,58,27.789716244,95.230000000
0,59,28.203853846,95.100000000
0,60,28.634495974,95.470000000
0,61,29.077838421,95.610000000
0,62,29.493401766,95.100000000
0,63,29.887900352,94.800000000
0,64,30.416790247,95.470000000
0,65,30.987422228,96.020000000
0,66,31.407753229,95.720000000
0,67,31.771141291,95.000000000
0,68,32.249166965,94.850000000
0,69,32.704626322,95.630000000
0,70,33.151426315,94.760000000
0,71,33.540401459,95.910000000
0,72,33.980604172,95.070000000
0,73,34.402276278,94.870000000
0,74,34.910731077,94.620000000
0,75,35.364468098,95.870000000
0,76,35.774924755,93.570000000
0,77,36.204324245,95.000000000
0,78,36.610504866,94.740000000
0,79,37.067625761,95.510000000
0,80,37.508399963,96.300000000
0,81,37.949599028,95.860000000
0,82,38.397070885,96.370000000
0,83,38.772478104,96.620000000
0,84,39.228154659,95.260000000
0,85,39.720778942,95.900000000
0,86,40.157405615,96.340000000
0,87,40.634936571,95.930000000
0,88,41.115323544,96.240000000
0,89,41.498359680,96.360000000
0,90,42.003476381,95.350000000
0,91,42.402299881,95.430000000
0,92,42.858458281,95.090000000
0,93,43.227097034,96.270000000
0,94,43.611905813,96.210000000
0,95,43.980118752,96.150000000
0,96,44.482351542,96.330000000
0,97,44.911212921,96.250000000
0,98,45.354248524,96.600000000
0,99,45.767235518,96.470000000
0,100,46.157987595,94.990000000
0,101,46.607455730,95.660000000
0,102,47.089546680,96.600000000
0,103,47.578595400,93.660000000
0,104,47.936907291,96.810000000
0,105,48.377802372,96.400000000
0,106,48.774722099,97.260000000
0,107,49.186034203,93.890000000
0,108,49.570295334,95.920000000
0,109,50.035433292,96.070000000
0,110,50.496229887,95.490000000
0,111,50.882111311,96.250000000
0,112,51.280246258,96.660000000
0,113,51.652802467,97.020000000
0,114,52.075531483,95.890000000
0,115,52.584239960,96.810000000
0,116,53.024609566,96.420000000
0,117,53.432345867,96.360000000
0,118,53.857079983,96.120000000
0,119,54.310264826,96.090000000
0,120,54.816346407,96.050000000
0,121,55.233547211,96.640000000
0,122,55.620895624,96.780000000
0,123,56.152431250,96.120000000
0,124,56.580210924,96.450000000
0,125,56.957254171,96.330000000
0,126,57.439914942,96.970000000
0,127,57.837723970,95.990000000
0,128,58.237201452,96.470000000
0,129,58.642428160,95.780000000
0,130,59.023695230,97.230000000
0,131,59.449089766,97.360000000
0,132,59.868572712,97.130000000
0,133,60.314506769,96.840000000
0,134,60.708253622,96.420000000
0,135,61.110966921,96.900000000
0,136,61.504593134,97.450000000
0,137,61.944125175,96.620000000
0,138,62.434634686,95.560000000
0,139,62.844386339,96.630000000
0,140,63.217591047,97.470000000
0,141,63.602205515,96.670000000
0,142,63.995027781,97.090000000
0,143,64.389525414,96.580000000
0,144,64.828675032,96.010000000
0,145,65.269577265,97.340000000
0,146,65.729785681,97.420000000
0,147,66.138490438,96.520000000
0,148,66.546216249,95.790000000
0,149,66.945708275,96.470000000
0,150,67.318275928,94.740000000
0,151,67.744885921,97.110000000
0,152,68.202930212,97.500000000
0,153,68.718872309,97.110000000
0,154,69.321589708,97.330000000
0,155,69.684036016,96.450000000
0,156,70.045411825,96.420000000
0,157,70.453149080,95.380000000
0,158,70.850273371,96.920000000
0,159,71.241642237,97.590000000
0,160,71.691066504,96.710000000
0,161,72.075402737,97.170000000
0,162,72.468033791,95.960000000
0,163,72.964646101,96.110000000
0,164,73.371099472,97.010000000
0,165,73.790797949,97.330000000
0,166,74.171419859,97.600000000
0,167,74.576759338,97.150000000
0,168,75.061653137,97.490000000
0,169,75.478640318,97.630000000
0,170,75.892394066,96.680000000
0,171,76.284741402,96.710000000
0,172,76.826580286,92.260000000
0,173,77.201282024,94.260000000
0,174,77.603818655,96.380000000
0,175,78.040255308,97.600000000
0,176,78.503227472,97.370000000
0,177,78.924677372,96.850000000
0,178,79.400141239,96.400000000
0,179,79.807008505,97.390000000
0,180,80.296423912,97.160000000
0,181,80.707717180,97.350000000
0,182,81.095109463,97.810000000
0,183,81.479437351,97.620000000
0,184,81.964786291,97.290000000
0,185,82.374242783,96.040000000
0,186,82.730173349,97.290000000
0,187,83.150133133,96.190000000
0,188,83.535313606,96.390000000
0,189,83.972724676,97.290000000
0,190,84.350893736,97.780000000
0,191,84.754058838,97.560000000
0,192,85.191425085,97.670000000
0,193,85.632342100,97.230000000
0,194,86.054901600,95.820000000
0,195,86.461550713,96.340000000
0,196,86.855992317,97.110000000
0,197,87.239162922,97.800000000
0,198,87.609287739,97.490000000
0,199,88.031931400,97.040000000
0,200,88.455833435,97.160000000
0,201,88.877916574,95.700000000
0,202,89.261809587,96.620000000
0,203,89.692191362,97.270000000
0,204,90.082375288,96.820000000
0,205,90.524304867,94.300000000
0,206,90.957713127,96.650000000
0,207,91.335818529,97.360000000
0,208,91.692010403,97.480000000
0,209,92.227087021,97.460000000
0,210,92.716287613,97.860000000
0,211,93.207463503,97.420000000
0,212,93.571771860,97.600000000
0,213,93.987924099,97.920000000
0,214,94.364256144,97.870000000
0,215,94.924371958,97.360000000
0,216,95.338833570,97.730000000
0,217,95.700014830,97.820000000
0,218,96.192085028,97.540000000
0,219,96.562361479,97.200000000
0,220,96.976799726,97.640000000
0,221,97.376387835,96.270000000
0,222,97.788050175,97.340000000
0,223,98.211898327,96.650000000
0,224,98.607980967,96.580000000
0,225,99.029737949,97.140000000
0,226,99.452903032,97.290000000
0,227,99.891997814,97.260000000
0,228,100.329732418,96.990000000
0,229,100.739205837,98.010000000
0,230,101.141869068,96.830000000
0,231,101.524408102,97.550000000
0,232,101.946338892,97.100000000
0,233,102.398036003,97.520000000
0,234,102.887782097,96.860000000
0,235,103.351118565,97.600000000
0,236,103.744572878,96.250000000
0,237,104.128111362,97.580000000
0,238,104.606006861,97.710000000
0,239,105.090907335,96.900000000
0,240,105.550308228,96.880000000
0,241,106.028048515,97.950000000
0,242,106.490457058,97.990000000
0,243,106.899910212,97.900000000
0,244,107.422704935,97.530000000
0,245,107.804836750,97.540000000
0,246,108.225398302,97.520000000
0,247,108.654539824,97.260000000
0,248,109.027627707,97.390000000
0,249,109.404132605,95.950000000
0,250,109.865506649,96.050000000
0,251,110.299667120,97.520000000
0,252,110.770149708,98.060000000
0,253,111.229227304,97.690000000
0,254,111.710471153,97.610000000
0,255,112.122156858,97.480000000
0,256,112.525508404,96.970000000
0,257,112.994863987,96.990000000
0,258,113.390179873,96.770000000
0,259,113.763255119,97.710000000
0,260,114.156519175,97.380000000
0,261,114.688129663,96.480000000
0,262,115.116475582,97.910000000
0,263,115.612707138,97.000000000
0,264,116.066872835,97.220000000
0,265,116.441316366,97.330000000
0,266,116.811197996,97.880000000
0,267,117.296704769,97.540000000
0,268,117.753990173,97.710000000
0,269,118.155607939,97.090000000
0,270,118.633875847,98.060000000
0,271,119.071779966,96.560000000
0,272,119.451591969,97.710000000
0,273,119.869230509,97.930000000
0,274,120.283156633,97.600000000
0,275,120.768608093,97.470000000
0,276,121.148676395,96.830000000
0,277,121.697980881,97.210000000
0,278,122.127008200,97.590000000
0,279,122.525423527,97.190000000
0,280,122.984185696,97.180000000
0,281,123.423758984,96.250000000
0,282,123.816822529,97.370000000
0,283,124.233627081,97.590000000
0,284,124.635546446,98.040000000
0,285,125.077902555,98.110000000
0,286,125.533803225,97.900000000
0,287,126.029481411,97.400000000
0,288,126.434686184,97.840000000
0,289,126.868629456,97.880000000
0,290,127.359564066,97.860000000
0,291,127.719751358,97.950000000
0,292,128.093065023,94.180000000
0,293,128.554476500,97.090000000
0,294,128.980382442,96.470000000
0,295,129.374436378,95.380000000
0,296,129.773268461,97.870000000
0,297,130.217489243,97.740000000
0,298,130.573998928,97.480000000
0,299,130.992914677,98.050000000
0,300,131.402748346,96.930000000
0,301,131.852451086,97.760000000
0,302,132.274655581,97.990000000
0,303,132.662396431,98.100000000
0,304,133.065339804,97.690000000
0,305,133.515966177,97.960000000
0,306,133.930771589,98.090000000
0,307,134.303150415,98.010000000
0,308,134.692961931,98.170000000
0,309,135.195719481,97.420000000
0,310,135.619027853,97.900000000
0,311,136.103272438,97.010000000
0,312,136.517281294,97.470000000
0,313,137.038334131,97.330000000
0,314,137.471672058,97.690000000
0,315,137.941181660,96.630000000
0,316,138.355950594,97.330000000
0,317,138.779945850,98.230000000
0,318,139.167342663,96.470000000
0,319,139.554442406,95.790000000
0,320,139.978390455,97.900000000
0,321,140.427627325,97.890000000
0,322,140.879431248,98.020000000
0,323,141.283147335,97.510000000
0,324,141.806877375,98.010000000
0,325,142.262860537,97.960000000
0,326,142.790074110,97.720000000
0,327,143.192974567,98.270000000
0,328,143.568267345,97.600000000
0,329,143.965771437,97.400000000
0,330,144.513484001,98.150000000
0,331,144.974358320,98.050000000
0,332,145.351777792,97.760000000
0,333,145.769366503,97.760000000
0,334,146.329011917,98.030000000
0,335,146.762246609,97.530000000
0,336,147.220654726,97.860000000
0,337,147.581927061,98.030000000
0,338,148.130994558,97.730000000
0,339,148.549889088,97.380000000
0,340,149.025560617,96.790000000
0,341,149.423017502,96.630000000
0,342,149.911808014,97.300000000
0,343,150.360782862,97.400000000
0,344,150.828424215,97.940000000
0,345,151.315771341,98.030000000
0,346,151.716434240,98.010000000
0,347,152.133372307,97.810000000
0,348,152.567443609,96.650000000
0,349,153.073900938,97.460000000
0,350,153.510025263,97.540000000
0,351,153.955149889,96.600000000
0,352,154.343020201,96.110000000
0,353,154.729868174,97.680000000
0,354,155.228796482,97.270000000
0,355,155.647737980,97.110000000
0,356,156.094896555,97.610000000
0,357,156.517003059,97.640000000
0,358,156.921744347,98.240000000
0,359,157.384778976,98.080000000
0,360,157.766657829,97.450000000
0,361,158.137076378,97.950000000
0,362,158.533013582,97.740000000
0,363,158.973857403,97.710000000
0,364,159.361543179,97.910000000
0,365,159.755709648,97.480000000
0,366,160.231305599,96.380000000
0,367,160.626812458,97.110000000
0,368,161.051654577,96.890000000
0,369,161.433734894,98.320000000
0,370,161.820641518,97.510000000
0,371,162.364944696,97.570000000
0,372,162.781219244,97.700000000
0,373,163.225190639,96.360000000
0,374,163.715445518,97.660000000
0,375,164.094061375,97.930000000
0,376,164.539493084,98.300000000
0,377,164.962126732,97.880000000
0,378,165.391556501,98.230000000
0,379,165.795247078,97.970000000
0,380,166.205715179,97.390000000
0,381,166.634996414,96.980000000
0,382,167.081486940,96.580000000
0,383,167.523426533,98.000000000
0,384,167.894625425,97.540000000
0,385,168.293285608,98.280000000
0,386,168.718075514,98.240000000
0,387,169.231302261,97.870000000
0,388,169.688441753,97.570000000
0,389,170.147361994,98.020000000
0,390,170.545861244,96.890000000
0,391,170.948089600,97.530000000
0,392,171.391267300,98.010000000
0,393,171.770111561,98.010000000
0,394,172.181945562,97.970000000
0,395,172.616839409,97.570000000
0,396,172.989437103,97.330000000
0,397,173.390569687,97.600000000
0,398,173.787451744,97.380000000
0,399,174.318775415,97.070000000
0,400,174.790436029,98.180000000
0,401,175.246883392,98.170000000
0,402,175.648495436,97.940000000
0,403,176.074667931,98.200000000
0,404,176.464051962,97.810000000
0,405,176.871767044,98.130000000
0,406,177.245296001,97.900000000
0,407,177.646747351,97.020000000
0,408,178.054751396,97.390000000
0,409,178.446997404,98.230000000
0,410,178.873842001,98.280000000
0,411,179.242548466,97.880000000
0,412,179.666635275,97.580000000
0,413,180.099303484,95.160000000
0,414,180.566200972,98.030000000
0,415,180.974822283,98.300000000
0,416,181.414689541,98.160000000
0,417,181.795607567,98.230000000
0,418,182.203461170,98.070000000
0,419,182.699963570,98.150000000
0,420,183.088622808,97.700000000
0,421,183.499782085,95.140000000
0,422,183.892668486,97.300000000
0,423,184.311049938,96.910000000
0,424,184.704258680,98.340000000
0,425,185.233172655,98.280000000
0,426,185.604437590,98.170000000
0,427,186.042050838,97.630000000
0,428,186.511665821,96.960000000
0,429,186.952675343,98.260000000
0,430,187.373170137,98.290000000
0,431,187.782714128,97.870000000
0,432,188.225649357,97.840000000
0,433,188.669479370,98.270000000
0,434,189.077152729,98.340000000
0,435,189.558768034,97.630000000
0,436,189.989397287,98.020000000
0,437,190.399387121,98.050000000
0,438,190.833795309,97.650000000
0,439,191.247639894,98.040000000
0,440,191.679629326,98.160000000
0,441,192.107152939,98.270000000
0,442,192.506133795,98.360000000
0,443,192.881252527,97.000000000
0,444,193.374064922,97.570000000
0,445,193.803155184,98.270000000
0,446,194.321440935,98.140000000
0,447,194.751583576,98.370000000
0,448,195.219470978,97.930000000
0,449,195.683703899,96.730000000
0,450,196.159726381,98.000000000
0,451,196.568691492,97.630000000
0,452,196.961931705,97.480000000
0,453,197.414267778,95.790000000
0,454,197.898986816,98.390000000
0,455,198.442333698,98.390000000
0,456,198.984832764,98.370000000
0,457,199.454051018,98.400000000
0,458,199.957837343,97.930000000
0,459,200.348716497,98.080000000
0,460,200.721196175,96.980000000
0,461,201.179818392,98.080000000
0,462,201.582436323,97.890000000
0,463,202.050128222,97.470000000
0,464,202.468168259,98.170000000
0,465,202.926453829,97.820000000
0,466,203.358677387,97.360000000
0,467,203.764377117,97.920000000
0,468,204.165530920,96.190000000
0,469,204.584007502,97.180000000
0,470,205.057165623,97.880000000
0,471,205.509536505,97.890000000
0,472,205.916688442,98.290000000
0,473,206.361605406,97.960000000
0,474,206.796535254,97.760000000
0,475,207.259454489,98.130000000
0,476,207.741807699,97.820000000
0,477,208.144596577,96.730000000
0,478,208.552751541,97.900000000
0,479,209.063202381,97.590000000
0,480,209.497190475,98.070000000
0,481,209.999154091,98.330000000
0,482,210.418012857,98.400000000
0,483,210.863575697,97.930000000
0,484,211.349534035,98.420000000
0,485,211.772897243,98.290000000
0,486,212.175770998,98.230000000
0,487,212.590949774,95.100000000
0,488,213.017154217,97.920000000
0,489,213.425839663,97.500000000
0,490,213.869903326,97.830000000
0,491,214.258098125,98.050000000
0,492,214.698292017,97.820000000
0,493,215.117673635,98.420000000
0,494,215.551692963,98.400000000
0,495,215.974026442,97.190000000
0,496,216.388020992,96.580000000
0,497,216.865105152,94.720000000
0,498,217.262319326,97.270000000
0,499,217.717898130,98.350000000
0,500,218.104172468,98.140000000
0,501,218.528226852,97.890000000
0,502,219.011924982,98.260000000
0,503,219.427988529,98.390000000
0,504,219.933392048,97.680000000
0,505,220.342637062,98.060000000
0,506,220.811690807,98.330000000
0,507,221.246333838,98.340000000
0,508,221.668478727,98.450000000
0,509,222.179742336,97.950000000
0,510,222.622863054,97.180000000
0,511,223.048289061,95.700000000
0,512,223.462161064,93.570000000
0,513,223.868137598,97.600000000
0,514,224.298722267,97.990000000
0,515,224.679800749,97.970000000
0,516,225.110430717,98.290000000
0,517,225.490751266,97.950000000
0,518,225.886437178,98.160000000
0,519,226.293200970,98.020000000
0,520,226.653242350,97.780000000
0,521,227.051067829,98.400000000
0,522,227.462831736,97.850000000
0,523,227.879137039,97.770000000
0,524,228.322561979,97.390000000
0,525,228.713373899,97.840000000
0,526,229.203125238,98.280000000
0,527,229.617567539,98.230000000
0,528,230.091027975,98.400000000
0,529,230.489782333,98.380000000
0,530,230.977659702,98.340000000
0,531,231.361712933,98.000000000
0,532,231.792816162,98.380000000
0,533,232.229382038,98.230000000
0,534,232.620248795,97.190000000
0,535,233.080139399,98.230000000
0,536,233.511221409,98.280000000
0,537,233.951550007,98.250000000
0,538,234.366672039,98.200000000
0,539,234.758821964,98.340000000
0,540,235.173649788,98.320000000
0,541,235.661592007,98.130000000
0,542,236.078725100,97.670000000
0,543,236.509700298,98.140000000
0,544,236.983892202,98.440000000
0,545,237.488150358,98.070000000
0,546,237.943844557,96.750000000
0,547,238.328003883,95.450000000
0,548,238.764720201,97.260000000
0,549,239.187925339,97.680000000
0,550,239.581885576,98.100000000
0,551,240.061274052,98.290000000
0,552,240.558913946,98.340000000
0,553,240.990059137,98.360000000
0,554,241.445235968,98.430000000
0,555,241.962840796,98.300000000
0,556,242.347618818,98.210000000
0,557,242.814072847,98.290000000
0,558,243.273774624,98.360000000
0,559,243.659474134,98.330000000
0,560,244.127975702,97.880000000
0,561,244.568336725,98.280000000
0,562,245.051431417,97.900000000
0,563,245.441419601,98.400000000
0,564,245.868293047,98.420000000
0,565,246.297794819,97.890000000
0,566,246.665374756,94.990000000
0,567,247.044136763,97.450000000
0,568,247.421147108,97.610000000
0,569,247.812765837,98.000000000
0,570,248.234070301,97.910000000
0,571,248.634774208,98.150000000
