node_id,round,time_s,acc
0,1,8.331267595,28.630000000
0,2,16.304583311,29.340000000
0,3,24.140506268,28.730000000
0,4,31.880563021,28.370000000
0,5,40.446814060,27.120000000
0,6,47.922603846,26.600000000
0,7,55.538643360,25.260000000
0,8,63.455154657,28.430000000
0,9,70.812214375,27.960000000
0,10,78.645846128,27.720000000
0,11,86.271427155,28.890000000
0,12,94.261323214,28.020000000
0,13,102.216633320,29.970000000
0,14,109.963644981,29.120000000
0,15,117.652178764,29.140000000
0,16,125.860997438,29.010000000
0,17,133.726517439,31.840000000
0,18,141.515317202,32.010000000
0,19,149.879984617,32.350000000
0,20,157.290338755,30.600000000
0,21,164.517875433,31.620000000
0,22,172.039119720,31.330000000
0,23,179.412351370,30.850000000
0,24,187.512136221,29.550000000
0,25,195.335827112,32.140000000
0,26,203.115807295,32.110000000
0,27,210.679946899,31.840000000
0,28,218.381122112,34.360000000
0,29,226.318346262,33.260000000
0,30,234.729289293,32.780000000
0,31,242.584913015,35.180000000
0,32,250.252591848,34.770000000
0,33,257.775035858,34.940000000
0,34,265.504012823,35.680000000
0,35,273.248946905,33.400000000
0,36,281.860082865,37.620000000
0,37,289.396091700,37.400000000
0,38,297.695584297,35.160000000
0,39,305.589663506,37.000000000
0,40,313.589389324,35.650000000
0,41,321.222529650,42.600000000
0,42,328.988614798,44.620000000
0,43,336.477546215,42.390000000
0,44,343.951895237,43.790000000
0,45,351.633827209,40.770000000
0,46,359.018414021,44.600000000
0,47,366.573303461,40.570000000
0,48,374.096569538,41.190000000
0,49,381.607462406,43.350000000
0,50,389.935672522,46.520000000
0,51,397.577386856,40.540000000
0,52,405.009668112,46.510000000
0,53,412.968276262,44.360000000
0,54,420.306884050,46.040000000
0,55,428.043055773,44.860000000
0,56,435.682371855,42.720000000
0,57,443.295323610,42.430000000
0,58,450.550550222,41.420000000
0,59,458.265104294,45.960000000
0,60,465.683300495,43.540000000
0,61,473.776370764,43.400000000
0,62,481.148041010,40.990000000
0,63,488.958148003,42.070000000
0,64,496.320611238,40.960000000
