node_id,round,time_s,acc
0,1,8.268931389,28.350000000
0,2,16.238494158,32.620000000
0,3,24.286149025,33.350000000
0,4,32.202704430,32.990000000
0,5,40.392394066,34.190000000
0,6,48.012495756,34.020000000
0,7,56.059092283,36.070000000
0,8,63.815348387,35.400000000
0,9,71.248732567,33.280000000
0,10,79.159708977,31.490000000
0,11,86.761853933,31.250000000
0,12,94.504006386,35.100000000
0,13,102.361036062,38.300000000
0,14,110.295608282,35.710000000
0,15,117.832898140,34.080000000
0,16,126.230159521,34.310000000
0,17,134.127450943,35.050000000
0,18,141.703748226,35.320000000
0,19,150.243232489,38.030000000
0,20,158.052403688,38.900000000
0,21,165.128469944,33.890000000
0,22,172.928411961,35.750000000
0,23,180.784430504,38.020000000
0,24,188.318133831,32.660000000
0,25,195.969396114,30.410000000
0,26,203.806789637,32.330000000
0,27,211.679493904,35.480000000
0,28,219.038153648,34.940000000
0,29,226.362170458,35.490000000
0,30,234.516351223,37.530000000
0,31,242.252743959,35.300000000
0,32,249.397890568,30.550000000
0,33,256.905596256,31.010000000
0,34,264.255066872,33.710000000
0,35,271.497518063,35.080000000
0,36,278.904737711,34.460000000
0,37,286.169367313,36.630000000
0,38,293.658915520,35.630000000
0,39,301.304905891,35.560000000
0,40,309.008497715,35.590000000
0,41,316.490724564,35.840000000
0,42,323.977389336,35.390000000
0,43,332.217272997,37.640000000
0,44,339.372158766,38.840000000
0,45,347.317679644,38.220000000
0,46,354.926305294,39.750000000
0,47,362.540276289,39.440000000
0,48,370.077514887,40.200000000
0,49,377.168381214,40.360000000
0,50,384.520753145,39.710000000
0,51,391.980836868,35.140000000
0,52,399.493255615,40.590000000
0,53,406.999712467,38.760000000
0,54,414.788067341,37.670000000
0,55,422.220486641,33.890000000
0,56,429.723642588,36.660000000
0,57,437.164607286,37.730000000
0,58,445.110319138,37.840000000
0,59,452.687431812,36.530000000
0,60,460.170131445,39.680000000
0,61,468.116923332,36.790000000
0,62,475.907663584,37.490000000
0,63,483.197263718,37.200000000
0,64,490.884362936,36.800000000
0,65,498.499291658,37.130000000
0,66,505.743467808,37.540000000
0,67,513.077236176,36.800000000
0,68,520.877890110,36.410000000
0,69,528.589586973,35.880000000
0,70,536.084959984,36.960000000
0,71,543.286839485,37.160000000
0,72,550.409034491,37.450000000
0,73,557.567315340,37.190000000
0,74,565.300706148,37.240000000
0,75,572.830532551,36.920000000
0,76,580.308224201,37.320000000
