node_id,round,time_s,acc
0,1,4.903177261,81.300000000
0,2,5.514011383,86.220000000
0,3,6.126420259,83.910000000
0,4,6.712247849,85.740000000
0,5,7.285737276,87.320000000
0,6,7.858244896,88.930000000
0,7,8.454487801,90.040000000
0,8,9.037792683,90.150000000
0,9,9.606695890,91.300000000
0,10,10.219008446,92.030000000
0,11,10.815752029,91.660000000
0,12,11.389625549,92.440000000
0,13,11.963739395,93.060000000
0,14,12.560032368,93.850000000
0,15,13.151716232,93.380000000
0,16,13.750875473,93.540000000
0,17,14.321980476,95.280000000
0,18,14.927595854,94.740000000
0,19,15.547400236,94.380000000
0,20,16.125816584,94.990000000
0,21,16.711760283,95.050000000
0,22,17.291306973,93.940000000
0,23,17.881708384,94.940000000
0,24,18.463176966,95.410000000
0,25,19.087843657,95.410000000
0,26,19.675547600,95.190000000
0,27,20.254439592,95.620000000
0,28,20.849381685,96.170000000
0,29,21.426423788,95.010000000
0,30,22.029590845,95.460000000
0,31,22.646598339,96.000000000
0,32,23.233752489,95.120000000
0,33,23.833465099,95.040000000
0,34,24.418210268,95.830000000
0,35,24.989043951,96.130000000
0,36,25.559037209,96.070000000
0,37,26.133692980,95.610000000
0,38,26.732667685,95.960000000
0,39,27.312391520,96.690000000
0,40,27.887646198,96.230000000
0,41,28.490648270,96.230000000
0,42,29.087643385,96.310000000
0,43,29.669907093,95.110000000
0,44,30.276831627,96.740000000
0,45,30.908862114,96.280000000
0,46,31.502558470,95.440000000
0,47,32.074328899,94.850000000
0,48,32.666622400,96.040000000
0,49,33.267989397,95.910000000
0,50,33.841631651,96.170000000
0,51,34.424316406,95.670000000
0,52,35.003738642,96.380000000
0,53,35.584443569,96.110000000
0,54,36.186043501,96.340000000
0,55,36.799255610,95.990000000
0,56,37.477405787,95.210000000
0,57,38.064749718,95.340000000
0,58,38.662415504,95.920000000
0,59,39.263377666,96.370000000
0,60,39.840065718,96.490000000
0,61,40.414705515,97.180000000
0,62,41.021375418,96.220000000
0,63,41.600485325,95.990000000
0,64,42.199731350,96.100000000
0,65,42.785374165,96.980000000
0,66,43.355169058,95.740000000
0,67,43.954310417,96.040000000
0,68,44.545492649,96.000000000
0,69,45.144924402,97.070000000
0,70,45.737152100,95.540000000
0,71,46.318220854,96.700000000
0,72,46.902648687,96.280000000
0,73,47.500349998,96.540000000
0,74,48.095072508,96.300000000
0,75,48.676332951,96.280000000
0,76,49.283956528,95.740000000
0,77,49.872707844,97.330000000
0,78,50.451920748,97.170000000
0,79,51.029476643,95.400000000
0,80,51.610628128,95.640000000
0,81,52.201257706,95.500000000
0,82,52.793156624,95.580000000
0,83,53.385339975,96.270000000
0,84,53.957430601,96.920000000
0,85,54.531091690,96.240000000
0,86,55.139641047,95.600000000
0,87,55.705765724,96.760000000
0,88,56.287390471,96.500000000
0,89,56.867532253,96.260000000
0,90,57.440211296,97.150000000
0,91,58.024294853,96.280000000
0,92,58.600917578,96.940000000
0,93,59.186225891,96.090000000
0,94,59.770783186,96.980000000
0,95,60.347687960,96.940000000
0,96,60.922381878,95.380000000
0,97,61.504097223,96.590000000
0,98,62.124966621,96.780000000
0,99,62.707749605,96.860000000
0,100,63.299662590,96.410000000
0,101,63.877127886,96.790000000
0,102,64.487181664,95.880000000
0,103,65.065705538,96.610000000
0,104,65.648452044,96.990000000
0,105,66.229559660,96.420000000
0,106,66.805248022,96.820000000
0,107,67.414379835,97.210000000
0,108,68.002425909,95.480000000
0,109,68.607815504,96.530000000
0,110,69.193168163,97.210000000
0,111,69.756821156,96.490000000
0,112,70.329718828,96.800000000
0,113,70.901239157,97.040000000
0,114,71.483194113,96.760000000
0,115,72.119760036,97.260000000
0,116,72.685330629,96.700000000
0,117,73.270297527,97.050000000
0,118,73.858793259,97.230000000
0,119,74.443308592,97.020000000
0,120,75.025600195,97.110000000
0,121,75.610050440,96.750000000
0,122,76.223214149,97.020000000
0,123,76.829772472,97.030000000
0,124,77.399485588,97.020000000
0,125,78.051771641,96.930000000
0,126,78.710502386,96.210000000
0,127,79.308584452,96.010000000
0,128,79.886017799,96.180000000
0,129,80.459213257,96.980000000
0,130,81.030179501,96.470000000
0,131,81.636286020,96.530000000
0,132,82.232785940,96.400000000
0,133,82.805319071,96.180000000
0,134,83.401935101,97.320000000
0,135,83.994163513,96.800000000
0,136,84.584052086,96.570000000
0,137,85.150443554,96.390000000
0,138,85.738831043,96.700000000
0,139,86.332647562,97.180000000
0,140,86.924041986,96.750000000
0,141,87.505133390,96.680000000
0,142,88.085083961,96.330000000
0,143,88.698712826,97.160000000
0,144,89.268349886,97.050000000
0,145,89.867365599,96.860000000
0,146,90.497968197,95.250000000
0,147,91.084969759,96.730000000
0,148,91.659736156,96.900000000
0,149,92.271418810,97.420000000
0,150,92.852241039,96.600000000
0,151,93.450176716,95.980000000
0,152,94.035217524,95.750000000
0,153,94.605376959,97.310000000
0,154,95.212576866,97.230000000
0,155,95.787029743,96.630000000
0,156,96.395373106,96.750000000
0,157,97.041848898,96.940000000
0,158,97.642826796,96.410000000
0,159,98.228041649,97.870000000
0,160,98.830571890,97.440000000
0,161,99.389877796,96.990000000
0,162,99.980805159,97.090000000
0,163,100.544193029,97.040000000
0,164,101.169572115,95.870000000
0,165,101.811215639,97.060000000
0,166,102.441457033,96.660000000
0,167,103.007416248,96.690000000
0,168,103.649708033,97.140000000
0,169,104.233337402,97.140000000
0,170,104.809554577,96.680000000
0,171,105.387470961,97.790000000
0,172,105.949223995,96.440000000
0,173,106.554399967,96.620000000
0,174,107.141438246,96.560000000
0,175,107.721369743,96.780000000
0,176,108.354492903,96.880000000
0,177,108.956064224,97.300000000
0,178,109.587598801,95.920000000
0,179,110.166515350,95.240000000
0,180,110.741347075,96.570000000
0,181,111.332555771,97.090000000
0,182,111.902452469,97.490000000
0,183,112.486006975,96.920000000
0,184,113.079731703,96.720000000
0,185,113.660421610,96.650000000
0,186,114.226266384,96.790000000
0,187,114.830960751,97.680000000
0,188,115.436681271,97.320000000
0,189,116.011767387,97.510000000
0,190,116.579407692,96.810000000
0,191,117.152462006,96.810000000
0,192,117.737657070,97.260000000
0,193,118.314084768,97.310000000
0,194,118.887166739,97.210000000
0,195,119.469672203,98.050000000
0,196,120.045794010,96.970000000
0,197,120.643402576,97.070000000
0,198,121.215395212,97.360000000
0,199,121.799931765,97.700000000
0,200,122.408497572,96.830000000
0,201,122.982961655,97.300000000
0,202,123.575597048,97.800000000
0,203,124.161497116,96.520000000
0,204,124.724526405,96.880000000
0,205,125.310974121,97.860000000
0,206,125.922883987,96.770000000
0,207,126.583077669,97.480000000
0,208,127.167474031,97.570000000
0,209,127.758399963,97.720000000
0,210,128.348482847,96.870000000
0,211,128.921177626,96.530000000
0,212,129.524818897,96.410000000
0,213,130.112775326,97.520000000
0,214,130.732413530,97.630000000
0,215,131.301925421,97.350000000
0,216,131.903180122,93.700000000
0,217,132.508137226,96.330000000
0,218,133.097711086,95.550000000
0,219,133.679379702,97.250000000
